ID_unitPatent,ID_unit,name,level,kind
071413005000,071413005032,Baranów,6,2
071413005000,071413005043,Grodzisk Mazowiecki,6,3
071413005043,071413005044,Grodzisk Mazowiecki - miasto,6,4
071413005043,071413005045,Grodzisk Mazowiecki - obszar wiejski,6,5
071413005000,071413005052,Jaktorów,6,2
071413005000,071413005062,Żabia Wola,6,2
071413000000,071413014000,Powiat nowodworski,5,1
071413014000,071413014011,Nowy Dwór Mazowiecki,6,1
071413014000,071413014022,Czosnów,6,2
071413014000,071413014032,Leoncin,6,2
071413014000,071413014043,Nasielsk,6,3
071413014043,071413014044,Nasielsk - miasto,6,4
071413014043,071413014045,Nasielsk - obszar wiejski,6,5
071413014000,071413014052,Pomiechówek,6,2
071413014000,071413014063,Zakroczym,6,3
071413014063,071413014064,Zakroczym - miasto,6,4
071413014063,071413014065,Zakroczym - obszar wiejski,6,5
071413000000,071413018000,Powiat piaseczyński,5,1
071413018000,071413018013,Góra Kalwaria,6,3
071413018013,071413018014,Góra Kalwaria - miasto,6,4
071413018013,071413018015,Góra Kalwaria - obszar wiejski,6,5
071413018000,071413018023,Konstancin-Jeziorna,6,3
071413018023,071413018024,Konstancin-Jeziorna - miasto,6,4
071413018023,071413018025,Konstancin-Jeziorna - obszar wiejski,6,5
071413018000,071413018032,Lesznowola,6,2
071413018000,071413018043,Piaseczno,6,3
071413018043,071413018044,Piaseczno - miasto,6,4
071413018043,071413018045,Piaseczno - obszar wiejski,6,5
071413018000,071413018052,Prażmów,6,2
071413018000,071413018063,Tarczyn,6,3
071413018063,071413018064,Tarczyn - miasto,6,4
071413018063,071413018065,Tarczyn - obszar wiejski,6,5
071413000000,071413021000,Powiat pruszkowski,5,1
071413021000,071413021011,Piastów,6,1
071413021000,071413021021,Pruszków,6,1
071413021000,071413021033,Brwinów,6,3
071413021033,071413021034,Brwinów - miasto,6,4
071413021033,071413021035,Brwinów - obszar wiejski,6,5
071413021000,071413021042,Michałowice,6,2
071413021000,071413021052,Nadarzyn,6,2
071413021000,071413021062,Raszyn,6,2
071413000000,071413032000,Powiat warszawski zachodni,5,1
071413032000,071413032013,Błonie,6,3
071413032013,071413032014,Błonie - miasto,6,4
071413032013,071413032015,Błonie - obszar wiejski,6,5
071413032000,071413032022,Izabelin,6,2
071413032000,071413032032,Kampinos,6,2
071413032000,071413032042,Leszno,6,2
071413032000,071413032053,Łomianki,6,3
071413032053,071413032054,Łomianki - miasto,6,4
071413032053,071413032055,Łomianki - obszar wiejski,6,5
071413032000,071413032063,Ożarów Mazowiecki,6,3
071413032063,071413032064,Ożarów Mazowiecki - miasto,6,4
071413032063,071413032065,Ożarów Mazowiecki - obszar wiejski,6,5
071413032000,071413032072,Stare Babice,6,2
071400000000,071420000000,REGION MAZOWIECKI REGIONALNY,3,
071420000000,071422500000,PODREGION CIECHANOWSKI,4,
071422500000,071422502000,Powiat ciechanowski,5,1
071422502000,071422502011,Ciechanów,6,1
071422502000,071422502022,Ciechanów,6,2
071422502000,071422502033,Glinojeck,6,3
071422502033,071422502034,Glinojeck - miasto,6,4
071422502033,071422502035,Glinojeck - obszar wiejski,6,5
071422502000,071422502042,Gołymin-Ośrodek,6,2
071422502000,071422502052,Grudusk,6,2
071422502000,071422502062,Ojrzeń,6,2
071422502000,071422502072,Opinogóra Górna,6,2
071422502000,071422502082,Regimin,6,2
071422502000,071422502092,Sońsk,6,2
071422500000,071422513000,Powiat mławski,5,1
071422513000,071422513011,Mława,6,1
071422513000,071422513022,Dzierzgowo,6,2
071422513000,071422513032,Lipowiec Kościelny,6,2
071422513000,071422513042,Radzanów,6,2
071422513000,071422513052,Strzegowo,6,2
071422513000,071422513062,Stupsk,6,2
071422513000,071422513072,Szreńsk,6,2
071422513000,071422513082,Szydłowo,6,2
071422513000,071422513092,Wieczfnia Kościelna,6,2
071422513000,071422513102,Wiśniewo,6,2
071422500000,071422520000,Powiat płoński,5,1
071422520000,071422520011,Płońsk,6,1
071422520000,071422520021,Raciąż,6,1
071422520000,071422520032,Baboszewo,6,2
071422520000,071422520042,Czerwińsk nad Wisłą,6,2
071422520000,071422520043,Czerwińsk nad Wisłą,6,3
071422520043,071422520044,Czerwińsk nad Wisłą - miasto,6,4
071422520043,071422520045,Czerwińsk nad Wisłą - obszar wiejski,6,5
071422520000,071422520052,Dzierzążnia,6,2
071422520000,071422520062,Joniec,6,2
071422520000,071422520072,Naruszewo,6,2
071422520000,071422520082,Nowe Miasto,6,2
071422520000,071422520092,Płońsk,6,2
071422520000,071422520102,Raciąż,6,2
071422520000,071422520112,Sochocin,6,2
071422520000,071422520113,Sochocin,6,3
071422520113,071422520114,Sochocin - miasto,6,4
071422520113,071422520115,Sochocin - obszar wiejski,6,5
071422520000,071422520122,Załuski,6,2
071422500000,071422524000,Powiat pułtuski,5,1
071422524000,071422524012,Gzy,6,2
071422524000,071422524022,Obryte,6,2
071422524000,071422524032,Pokrzywnica,6,2
071422524000,071422524043,Pułtusk,6,3
071422524043,071422524044,Pułtusk - miasto,6,4
071422524043,071422524045,Pułtusk - obszar wiejski,6,5
071422524000,071422524052,Świercze,6,2
071422524000,071422524062,Winnica,6,2
071422524000,071422524072,Zatory,6,2
071422500000,071422537000,Powiat żuromiński,5,1
071422537000,071422537013,Bieżuń,6,3
071422537013,071422537014,Bieżuń - miasto,6,4
071422537013,071422537015,Bieżuń - obszar wiejski,6,5
071422537000,071422537022,Kuczbork-Osada,6,2
071422537000,071422537032,Lubowidz,6,2
071422537000,071422537033,Lubowidz,6,3
071422537033,071422537034,Lubowidz - miasto,6,4
071422537033,071422537035,Lubowidz - obszar wiejski,6,5
071422537000,071422537042,Lutocin,6,2
071422537000,071422537052,Siemiątkowo,6,2
071422537000,071422537063,Żuromin,6,3
071422537063,071422537064,Żuromin - miasto,6,4
071422537063,071422537065,Żuromin - obszar wiejski,6,5
071420000000,071422600000,PODREGION OSTROŁĘCKI,4,
071422600000,071422611000,Powiat makowski,5,1
071422611000,071422611011,Maków Mazowiecki,6,1
071422611000,071422611022,Czerwonka,6,2
071422611000,071422611032,Karniewo,6,2
071422611000,071422611042,Krasnosielc,6,2
071422611000,071422611052,Młynarze,6,2
071422611000,071422611062,Płoniawy-Bramura,6,2
071422611000,071422611073,Różan,6,3
071422611073,071422611074,Różan - miasto,6,4
071422611073,071422611075,Różan - obszar wiejski,6,5
071422611000,071422611082,Rzewnie,6,2
071422611000,071422611092,Sypniewo,6,2
071422611000,071422611102,Szelków,6,2
071422600000,071422615000,Powiat ostrołęcki,5,1
071422615000,071422615012,Baranowo,6,2
071422615000,071422615022,Czarnia,6,2
071422615000,071422615032,Czerwin,6,2
071422615000,071422615042,Goworowo,6,2
071422615000,071422615052,Kadzidło,6,2
071422615000,071422615062,Lelis,6,2
071422615000,071422615072,Łyse,6,2
071422615000,071422615083,Myszyniec,6,3
071422615083,071422615084,Myszyniec - miasto,6,4
071422615083,071422615085,Myszyniec - obszar wiejski,6,5
071422615000,071422615092,Olszewo-Borki,6,2
071422615000,071422615102,Rzekuń,6,2
071422615000,071422615112,Troszyn,6,2
071422600000,071422616000,Powiat ostrowski,5,1
071422616000,071422616011,Ostrów Mazowiecka,6,1
071422616000,071422616022,Andrzejewo,6,2
071422616000,071422616032,Boguty-Pianki,6,2
071422616000,071422616043,Brok,6,3
071422616043,071422616044,Brok - miasto,6,4
071422616043,071422616045,Brok - obszar wiejski,6,5
071422616000,071422616052,Małkinia Górna,6,2
071422616000,071422616062,Nur,6,2
071422616000,071422616072,Ostrów Mazowiecka,6,2
071422616000,071422616082,Stary Lubotyń,6,2
071422616000,071422616092,Szulborze Wielkie,6,2
071422616000,071422616102,Wąsewo,6,2
071422616000,071422616112,Zaręby Kościelne,6,2
071422600000,071422622000,Powiat przasnyski,5,1
071422622000,071422622011,Przasnysz,6,1
071422622000,071422622023,Chorzele,6,3
071422622023,071422622024,Chorzele - miasto,6,4
071422622023,071422622025,Chorzele - obszar wiejski,6,5
071422622000,071422622032,Czernice Borowe,6,2
071422622000,071422622042,Jednorożec,6,2
071422622000,071422622052,Krasne,6,2
071422622000,071422622062,Krzynowłoga Mała,6,2
071422622000,071422622072,Przasnysz,6,2
071422600000,071422635000,Powiat wyszkowski,5,1
071422635000,071422635012,Brańszczyk,6,2
071422635000,071422635022,Długosiodło,6,2
071422635000,071422635032,Rząśnik,6,2
071422635000,071422635042,Somianka,6,2
071422635000,071422635053,Wyszków,6,3
071422635053,071422635054,Wyszków - miasto,6,4
071422635053,071422635055,Wyszków - obszar wiejski,6,5
071422635000,071422635062,Zabrodzie,6,2
071422600000,071422661000,Powiat m.Ostrołęka,5,2
071422661000,071422661011,Ostrołęka,6,1
071420000000,071422700000,PODREGION RADOMSKI,4,
071422700000,071422701000,Powiat białobrzeski,5,1
071422701000,071422701013,Białobrzegi,6,3
071422701013,071422701014,Białobrzegi - miasto,6,4
071422701013,071422701015,Białobrzegi - obszar wiejski,6,5
071422701000,071422701022,Promna,6,2
071422701000,071422701032,Radzanów,6,2
071422701000,071422701042,Stara Błotnica,6,2
071422701000,071422701052,Stromiec,6,2
071422701000,071422701063,Wyśmierzyce,6,3
071422701063,071422701064,Wyśmierzyce - miasto,6,4
071422701063,071422701065,Wyśmierzyce - obszar wiejski,6,5
071422700000,071422707000,Powiat kozienicki,5,1
071422707000,071422707012,Garbatka-Letnisko,6,2
071422707000,071422707022,Głowaczów,6,2
071422707000,071422707032,Gniewoszów,6,2
071422707000,071422707042,Grabów nad Pilicą,6,2
071422707000,071422707053,Kozienice,6,3
071422707053,071422707054,Kozienice - miasto,6,4
071422707053,071422707055,Kozienice - obszar wiejski,6,5
071422707000,071422707062,Magnuszew,6,2
071422707000,071422707072,Sieciechów,6,2
071422700000,071422709000,Powiat lipski,5,1
071422709000,071422709012,Chotcza,6,2
071422709000,071422709022,Ciepielów,6,2
071422709000,071422709033,Lipsko,6,3
071422709033,071422709034,Lipsko - miasto,6,4
071422709033,071422709035,Lipsko - obszar wiejski,6,5
071422709000,071422709042,Rzeczniów,6,2
071422709000,071422709052,Sienno,6,2
071422709000,071422709062,Solec nad Wisłą,6,2
071422709000,071422709063,Solec nad Wisłą,6,3
071422709063,071422709064,Solec nad Wisłą - miasto,6,4
071422709063,071422709065,Solec nad Wisłą - obszar wiejski,6,5
071422700000,071422723000,Powiat przysuski,5,1
071422723000,071422723012,Borkowice,6,2
071422723000,071422723022,Gielniów,6,2
071422723000,071422723032,Klwów,6,2
071422723000,071422723042,Odrzywół,6,2
071422723000,071422723052,Potworów,6,2
071422723000,071422723063,Przysucha,6,3
071422723063,071422723064,Przysucha - miasto,6,4
071422723063,071422723065,Przysucha - obszar wiejski,6,5
071422723000,071422723072,Rusinów,6,2
071422723000,071422723082,Wieniawa,6,2
071422700000,071422725000,Powiat radomski,5,1
071422725000,071422725011,Pionki,6,1
071422725000,071422725022,Gózd,6,2
071422725000,071422725033,Iłża,6,3
071422725033,071422725034,Iłża - miasto,6,4
071422725033,071422725035,Iłża - obszar wiejski,6,5
071422725000,071422725042,Jastrzębia,6,2
071422725000,071422725052,Jedlińsk,6,2
071422725000,071422725062,Jedlnia-Letnisko,6,2
071422725000,071422725072,Kowala,6,2
071422725000,071422725082,Pionki,6,2
071422725000,071422725092,Przytyk,6,2
071422725000,071422725103,Skaryszew,6,3
071422725103,071422725104,Skaryszew - miasto,6,4
071422725103,071422725105,Skaryszew - obszar wiejski,6,5
071422725000,071422725112,Wierzbica,6,2
071422725000,071422725122,Wolanów,6,2
071422725000,071422725132,Zakrzew,6,2
071422700000,071422730000,Powiat szydłowiecki,5,1
071422730000,071422730012,Chlewiska,6,2
071422730000,071422730022,Jastrząb,6,2
071422730000,071422730032,Mirów,6,2
071422730000,071422730042,Orońsko,6,2
071422730000,071422730053,Szydłowiec,6,3
071422730053,071422730054,Szydłowiec - miasto,6,4
071422730053,071422730055,Szydłowiec - obszar wiejski,6,5
071422700000,071422736000,Powiat zwoleński,5,1
071422736000,071422736012,Kazanów,6,2
071422736000,071422736022,Policzna,6,2
071422736000,071422736032,Przyłęk,6,2
071422736000,071422736042,Tczów,6,2
071422736000,071422736053,Zwoleń,6,3
071422736053,071422736054,Zwoleń - miasto,6,4
071422736053,071422736055,Zwoleń - obszar wiejski,6,5
071422700000,071422763000,Powiat m.Radom,5,2
071422763000,071422763011,Radom,6,1
071420000000,071427000000,PODREGION PŁOCKI,4,
071427000000,071427004000,Powiat gostyniński,5,1
071427004000,071427004011,Gostynin,6,1
071427004000,071427004022,Gostynin,6,2
071427004000,071427004032,Pacyna,6,2
071427004000,071427004042,Sanniki,6,2
071427004000,071427004043,Sanniki,6,3
071427004043,071427004044,Sanniki - miasto,6,4
071427004043,071427004045,Sanniki - obszar wiejski,6,5
071427004000,071427004052,Szczawin Kościelny,6,2
071427000000,071427019000,Powiat płocki,5,1
071427019000,071427019012,Bielsk,6,2
071427019000,071427019022,Bodzanów,6,2
071427019000,071427019032,Brudzeń Duży,6,2
071427019000,071427019042,Bulkowo,6,2
071427019000,071427019053,Drobin,6,3
071427019053,071427019054,Drobin - miasto,6,4
071427019053,071427019055,Drobin - obszar wiejski,6,5
071427019000,071427019063,Gąbin,6,3
071427019063,071427019064,Gąbin - miasto,6,4
071427019063,071427019065,Gąbin - obszar wiejski,6,5
071427019000,071427019072,Łąck,6,2
071427019000,071427019082,Mała Wieś,6,2
071427019000,071427019092,Nowy Duninów,6,2
071427019000,071427019102,Radzanowo,6,2
071427019000,071427019112,Słubice,6,2
071427019000,071427019122,Słupno,6,2
071427019000,071427019132,Stara Biała,6,2
071427019000,071427019142,Staroźreby,6,2
071427019000,071427019153,Wyszogród,6,3
071427019153,071427019154,Wyszogród - miasto,6,4
071427019153,071427019155,Wyszogród - obszar wiejski,6,5
071427000000,071427027000,Powiat sierpecki,5,1
071427027000,071427027011,Sierpc,6,1
071427027000,071427027022,Gozdowo,6,2
071427027000,071427027032,Mochowo,6,2
071427027000,071427027042,Rościszewo,6,2
071427027000,071427027052,Sierpc,6,2
071427027000,071427027062,Szczutowo,6,2
071427027000,071427027072,Zawidz,6,2
071427000000,071427062000,Powiat m.Płock,5,2
071427062000,071427062011,Płock,6,1
071420000000,071427100000,PODREGION SIEDLECKI,4,
071427100000,071427103000,Powiat garwoliński,5,1
071427103000,071427103011,Garwolin,6,1
071427103000,071427103021,Łaskarzew,6,1
071427103000,071427103032,Borowie,6,2
071427103000,071427103042,Garwolin,6,2
071427103000,071427103052,Górzno,6,2
071427103000,071427103062,Łaskarzew,6,2
071427103000,071427103072,Maciejowice,6,2
071427103000,071427103082,Miastków Kościelny,6,2
071427103000,071427103092,Parysów,6,2
071427103000,071427103103,Pilawa,6,3
071427103103,071427103104,Pilawa - miasto,6,4
071427103103,071427103105,Pilawa - obszar wiejski,6,5
071427103000,071427103112,Sobolew,6,2
071427103000,071427103122,Trojanów,6,2
071427103000,071427103132,Wilga,6,2
071427103000,071427103143,Żelechów,6,3
071427103143,071427103144,Żelechów - miasto,6,4
071427103143,071427103145,Żelechów - obszar wiejski,6,5
071427100000,071427110000,Powiat łosicki,5,1
071427110000,071427110012,Huszlew,6,2
071427110000,071427110023,Łosice,6,3
071427110023,071427110024,Łosice - miasto,6,4
071427110023,071427110025,Łosice - obszar wiejski,6,5
071427110000,071427110032,Olszanka,6,2
071427110000,071427110042,Platerów,6,2
071427110000,071427110052,Sarnaki,6,2
071427110000,071427110062,Stara Kornica,6,2
071427100000,071427126000,Powiat siedlecki,5,1
071427126000,071427126012,Domanice,6,2
071427126000,071427126022,Korczew,6,2
071427126000,071427126032,Kotuń,6,2
071427126000,071427126042,Mokobody,6,2
071427126000,071427126053,Mordy,6,3
071427126053,071427126054,Mordy - miasto,6,4
071427126053,071427126055,Mordy - obszar wiejski,6,5
071427126000,071427126062,Paprotnia,6,2
071427126000,071427126072,Przesmyki,6,2
071427126000,071427126082,Siedlce,6,2
071427126000,071427126092,Skórzec,6,2
071427126000,071427126102,Suchożebry,6,2
071427126000,071427126112,Wiśniew,6,2
071427126000,071427126122,Wodynie,6,2
071427126000,071427126132,Zbuczyn,6,2
071427100000,071427129000,Powiat sokołowski,5,1
071427129000,071427129011,Sokołów Podlaski,6,1
071427129000,071427129022,Bielany,6,2
071427129000,071427129032,Ceranów,6,2
071427129000,071427129042,Jabłonna Lacka,6,2
071427129000,071427129052,Kosów Lacki,6,2
071427129000,071427129053,Kosów Lacki,6,3
071427129053,071427129054,Kosów Lacki - miasto,6,4
071427129053,071427129055,Kosów Lacki - obszar wiejski,6,5
071427129000,071427129062,Repki,6,2
071427129000,071427129072,Sabnie,6,2
071427129000,071427129082,Sokołów Podlaski,6,2
071427129000,071427129092,Sterdyń,6,2
071427100000,071427133000,Powiat węgrowski,5,1
071427133000,071427133011,Węgrów,6,1
071427133000,071427133022,Grębków,6,2
071427133000,071427133032,Korytnica,6,2
071427133000,071427133042,Liw,6,2
071427133000,071427133053,Łochów,6,3
071427133053,071427133054,Łochów - miasto,6,4
071427133053,071427133055,Łochów - obszar wiejski,6,5
071427133000,071427133062,Miedzna,6,2
071427133000,071427133072,Sadowne,6,2
071427133000,071427133082,Stoczek,6,2
071427133000,071427133092,Wierzbno,6,2
071427100000,071427164000,Powiat m.Siedlce,5,2
071427164000,071427164011,Siedlce,6,1
071420000000,071427300000,PODREGION ŻYRARDOWSKI,4,
071427300000,071427306000,Powiat grójecki,5,1
071427306000,071427306012,Belsk Duży,6,2
071427306000,071427306022,Błędów,6,2
071427306000,071427306032,Chynów,6,2
071427306000,071427306042,Goszczyn,6,2
071427306000,071427306053,Grójec,6,3
071427306053,071427306054,Grójec - miasto,6,4
071427306053,071427306055,Grójec - obszar wiejski,6,5
071427306000,071427306062,Jasieniec,6,2
071427306000,071427306073,Mogielnica,6,3
071427306073,071427306074,Mogielnica - miasto,6,4
071427306073,071427306075,Mogielnica - obszar wiejski,6,5
071427306000,071427306083,Nowe Miasto nad Pilicą,6,3
071427306083,071427306084,Nowe Miasto nad Pilicą - miasto,6,4
071427306083,071427306085,Nowe Miasto nad Pilicą - obszar wiejski,6,5
071427306000,071427306092,Pniewy,6,2
071427306000,071427306102,Tarczyn,6,2
071427306000,071427306113,Warka,6,3
071427306113,071427306114,Warka - miasto,6,4
071427306113,071427306115,Warka - obszar wiejski,6,5
071427300000,071427328000,Powiat sochaczewski,5,1
071427328000,071427328011,Sochaczew,6,1
071427328000,071427328022,Brochów,6,2
